gid,direction,rank,counterparty_gid,sum_kzt,n_tx,counterparty_role,counterparty_cluster,counterparty_seed
100000001317336100,out,1,100000005042822100,1000000.0,1,peripheral,32,False
100000001317336100,out,2,100000000733940100,752000.0,2,peripheral,32,False
100000001325618100,in,1,100000008460102100,9300.0,1,distributor,19,False
100000001329153100,in,1,100000004400305100,150687.0,1,distributor,1,False
100000001330595100,in,1,100000004160650100,45000.0,3,distributor,26,False
100000001330595100,in,2,100000002731501100,22000.0,2,peripheral,26,False
100000001330595100,in,3,100000003275398100,20000.0,1,peripheral,26,False
100000001330595100,out,1,100000002257794100,154000.0,1,terminal,26,False
100000001330685100,in,1,100000000331309100,2071530.0,5,coordinator,6,False
100000001330685100,in,2,100000008477350100,233968.0,1,coordinator,1,False
100000001330685100,in,3,100000006866783100,130425.0,1,distributor,1,True
100000001330685100,out,1,100000002087788100,100500.0,1,terminal,6,False
100000001339466100,in,1,100000008165763100,30000.0,1,transit,4,False
100000001346560100,in,1,100000000806727100,5000.0,1,peripheral,4,False
100000001346560100,in,2,100000007908818100,5000.0,1,peripheral,4,False
100000001346560100,out,1,100000004959752100,22200.0,1,terminal,4,False
100000001362940100,in,1,100000003684369100,81000.0,1,distributor,4,True
100000001363952100,in,1,100000003880331100,127500.0,1,distributor,7,False
100000001363952100,in,2,100000006866783100,69155.0,1,distributor,1,True
100000001363952100,out,1,100000002779485100,91000.0,2,terminal,7,False
100000001373265100,in,1,100000008603629100,142482.0,1,coordinator,7,False
100000001373265100,out,1,100000002994441100,5000.0,1,peripheral,7,False
100000001378288100,in,1,100000002481974100,268000.0,3,peripheral,7,False
100000001379511100,in,1,100000008603331100,55000.0,1,peripheral,3,False
100000001380054100,in,1,100000006232815100,120000.0,1,peripheral,30,True
100000001380054100,in,2,100000005077484100,7050.0,1,peripheral,30,False
100000001380054100,out,1,100000006232815100,160000.0,2,peripheral,30,True
100000001380054100,out,2,100000005077484100,150000.0,1,peripheral,30,False
100000001380054100,out,3,100000001782980100,50000.0,1,peripheral,30,False
100000001380107100,in,1,100000002205022100,6000.0,1,peripheral,56,False
100000001380986100,in,1,100000001162560100,70170.0,1,distributor,3,False
100000001382002100,in,1,100000005584222100,55000.0,2,peripheral,1,False
100000001382002100,out,1,100000005584222100,56500.0,3,peripheral,1,False
100000001384826100,in,1,100000000331309100,364260.0,1,coordinator,6,False
100000001384826100,out,1,100000002728246100,10000.0,1,peripheral,6,False
100000001386612100,in,1,100000004403675100,62264.0,1,coordinator,20,False
100000001389255100,in,1,100000002527114100,16136.0,1,distributor,2,True
100000001411870100,in,1,100000007982728100,700000.0,3,distributor,9,True
100000001411870100,in,2,100000003923946100,200000.0,1,peripheral,9,False
100000001415126100,in,1,100000003823811100,27000.0,1,peripheral,20,False
100000001418900100,in,1,100000001697501100,40140.0,2,distributor,2,False
100000001420847100,in,1,100000003873332100,20000.0,2,peripheral,18,False
100000001427082100,in,1,100000007777377100,5000.0,1,peripheral,5,False
100000001427082100,out,1,100000004777215100,60000.0,1,peripheral,23,False
100000001427082100,out,2,100000002478829100,34000.0,1,peripheral,23,False
100000001427082100,out,3,100000000655469100,20000.0,2,peripheral,23,False
100000001429930100,in,1,100000008733194100,26000.0,1,distributor,14,False
100000001439416100,in,1,100000002741024100,10000.0,1,peripheral,1,False
100000001439416100,out,1,100000007511780100,155000.0,2,peripheral,1,False
100000001439416100,out,2,100000002741024100,10000.0,1,peripheral,1,False
100000001445848100,in,1,100000002217161100,546000.0,13,peripheral,36,False
100000001445848100,out,1,100000002217161100,351850.0,14,peripheral,36,False
100000001463701100,in,1,100000001831496100,373000.0,1,peripheral,12,False
100000001463701100,in,2,100000000343175100,248000.0,1,distributor,12,True
100000001471706100,in,1,100000003190207100,377000.0,8,peripheral,20,False
100000001477796100,in,1,100000004358004100,182000.0,1,distributor,4,True
100000001484381100,in,1,100000005704413100,71800.0,3,distributor,8,False
100000001484381100,in,2,100000005578559100,23785.0,1,distributor,8,False
100000001490461100,in,1,100000005473151100,20000.0,1,peripheral,8,False
100000001490461100,out,1,100000003671721100,5000.0,1,terminal,8,False
100000001498732100,in,1,100000004715209100,5500.0,1,peripheral,3,False
100000001524952100,in,1,100000006866783100,103807.0,1,distributor,1,True
100000001526235100,in,1,100000001788284100,56000.0,2,peripheral,27,False
100000001526235100,in,2,100000005505655100,20000.0,1,peripheral,27,False
100000001526235100,in,3,100000000926766100,6000.0,1,peripheral,27,False
100000001526235100,out,1,100000002472632100,309500.0,1,peripheral,27,False
100000001526235100,out,2,100000002708624100,25000.0,1,terminal,27,False
100000001526235100,out,3,100000002984403100,20000.0,1,peripheral,27,False
100000001527186100,in,1,100000003684369100,678000.0,2,distributor,4,True
100000001530709100,in,1,100000004400305100,53961.0,1,distributor,1,False
100000001530740100,in,1,100000003163256100,15000.0,1,transit,5,False
100000001530983100,in,1,100000003016635100,333890.0,1,distributor,5,True
100000001530983100,in,2,100000000331309100,104000.0,1,coordinator,6,False
100000001530983100,in,3,100000004150593100,67544.0,1,distributor,5,False
100000001530983100,out,1,100000007777377100,456290.0,7,peripheral,5,False
100000001530983100,out,2,100000007617808100,450000.0,1,terminal,5,False
100000001530983100,out,3,100000002939838100,340000.0,1,terminal,5,False
100000001533161100,in,1,100000004717647100,100000.0,1,peripheral,46,False
100000001534244100,in,1,100000008547948100,190000.0,1,coordinator,3,False
100000001534244100,in,2,100000008746449100,176000.0,1,distributor,3,False
100000001534244100,out,1,100000006381453100,45000.0,1,peripheral,3,False
100000001537524100,in,1,100000008742053100,150000.0,1,distributor,10,False
100000001538095100,in,1,100000008512827100,180000.0,1,distributor,10,False
100000001538095100,in,2,100000008517538100,100000.0,1,distributor,3,False
100000001541418100,in,1,100000001162560100,50000.0,1,distributor,3,False
100000001541418100,in,2,100000005933757100,46900.0,1,distributor,15,False
100000001549194100,in,1,100000005933757100,46500.0,1,distributor,15,False
100000001550388100,in,1,100000006866783100,50000.0,1,distributor,1,True
100000001550419100,in,1,100000005933757100,23000.0,1,distributor,15,False
100000001554432100,in,1,100000003684369100,53920.0,1,distributor,4,True
100000001557930100,in,1,100000008748408100,34610.0,1,distributor,9,False
100000001567366100,in,1,100000003016635100,824070.0,4,distributor,5,True
100000001578517100,in,1,100000001530983100,30000.0,1,distributor,5,False
100000001584286100,in,1,100000005242320100,638700.0,2,distributor,10,False
100000001584286100,in,2,100000007442518100,99999.0,1,peripheral,31,False
100000001590795100,in,1,100000008460102100,5060.0,1,distributor,19,False
100000001597424100,in,1,100000005933757100,48100.0,1,distributor,15,False
100000001597505100,in,1,100000008172352100,26460.0,1,peripheral,33,False
100000001597505100,out,1,100000004015047100,12920.0,1,consolidator,9,False
100000001598625100,in,1,100000000764836100,25000.0,1,peripheral,7,False
100000001600934100,in,1,100000005140601100,180300.0,2,peripheral,7,False
100000001600934100,out,1,100000005140601100,11000.0,1,peripheral,7,False
100000001601320100,in,1,100000000267734100,34000.0,1,peripheral,11,False
100000001601320100,in,2,100000004613582100,9500.0,1,peripheral,11,False
100000001601320100,out,1,100000004096559100,46200.0,1,terminal,11,False
100000001609499100,in,1,100000004400305100,113520.0,1,distributor,1,False
100000001609499100,in,2,100000006866783100,93937.0,1,distributor,1,True
100000001609499100,in,3,100000008603629100,55656.0,1,coordinator,7,False
100000001609499100,out,1,100000006866783100,11000.0,1,distributor,1,True
100000001609499100,out,2,100000002398779100,10000.0,1,consolidator,1,False
100000001611488100,in,1,100000000331309100,506300.0,2,coordinator,6,False
100000001611488100,in,2,100000000332284100,273000.0,1,consolidator,6,False
100000001616816100,in,1,100000004015047100,69195.0,7,consolidator,9,False
100000001616816100,in,2,100000001937767100,53000.0,1,peripheral,15,False
100000001616816100,in,3,100000005316708100,30000.0,1,peripheral,10,False
100000001616816100,out,1,100000004015047100,110500.0,8,consolidator,9,False
100000001616816100,out,2,100000001937767100,53000.0,1,peripheral,15,False
100000001616816100,out,3,100000001641789100,17826.0,1,terminal,9,False
100000001632325100,in,1,100000002578405100,85600.0,3,distributor,2,False
100000001633685100,in,1,100000004351795100,28000.0,1,coordinator,1,False
100000001633685100,in,2,100000008632060100,12000.0,1,distributor,1,False
100000001633685100,in,3,100000007593823100,5000.0,1,coordinator,1,False
100000001637376100,in,1,100000000331309100,116700.0,1,coordinator,6,False
100000001637376100,out,1,100000008376785100,234250.0,2,peripheral,6,False
100000001639766100,in,1,100000003509750100,20000.0,1,transit,9,False
100000001641789100,in,1,100000001616816100,17826.0,1,peripheral,9,True
100000001641951100,in,1,100000007908818100,25000.0,4,peripheral,4,False
100000001648936100,in,1,100000008748408100,92740.0,1,distributor,9,False
100000001650895100,in,1,100000008545727100,153500.0,1,peripheral,8,False
100000001650895100,out,1,100000001202637100,10000.0,1,peripheral,8,False
100000001660397100,in,1,100000008603629100,29300.0,1,coordinator,7,False
100000001660397100,in,2,100000006866783100,19300.0,1,distributor,1,True
100000001660397100,out,1,100000006866783100,24000.0,2,distributor,1,True
100000001660397100,out,2,100000008413748100,13000.0,1,distributor,17,False
100000001660397100,out,3,100000008477350100,12000.0,1,coordinator,1,False
100000001669260100,in,1,100000002531406100,500000.0,1,transit,21,False
100000001674850100,in,1,100000008465789100,190000.0,1,distributor,3,False
100000001674850100,in,2,100000008547948100,47000.0,1,coordinator,3,False
100000001677389100,in,1,100000008512552100,11000.0,1,peripheral,17,False
100000001677389100,out,1,100000008255655100,5400.0,1,peripheral,17,False
100000001677929100,in,1,100000002394199100,76777.0,1,peripheral,11,False
100000001677929100,in,2,100000007536804100,45000.0,1,peripheral,11,False
100000001677929100,in,3,100000001740277100,5000.0,1,peripheral,11,False
100000001677929100,out,1,100000002394199100,277398.0,3,peripheral,11,False
100000001677929100,out,2,100000001740277100,8700.0,1,peripheral,11,False
100000001680944100,in,1,100000008743913100,393000.0,1,distributor,22,False
100000001684867100,in,1,100000003016635100,30550.0,1,distributor,5,True
100000001686328100,in,1,100000008752616100,140000.0,1,peripheral,3,False
100000001688676100,in,1,100000003854444100,133700.0,1,distributor,18,False
100000001689968100,in,1,100000000331309100,188767.0,1,coordinator,6,False
100000001689968100,in,2,100000008413748100,96700.0,1,distributor,17,False
100000001689968100,in,3,100000002957787100,58866.75,1,coordinator,1,False
100000001690439100,in,1,100000003741418100,14200.0,1,consolidator,6,False
100000001690558100,in,1,100000003854444100,740000.0,1,distributor,18,False
100000001696818100,in,1,100000004358004100,53550.0,1,distributor,4,True
100000001697501100,in,1,100000002578405100,73700.0,1,distributor,2,False
100000001697501100,in,2,100000002527114100,25000.0,1,distributor,2,True
100000001697501100,in,3,100000006612238100,25000.0,1,peripheral,2,False
100000001697501100,out,1,100000001166289100,238200.0,9,peripheral,2,False
100000001697501100,out,2,100000006612238100,160000.0,1,peripheral,2,False
100000001697501100,out,3,100000002578405100,120000.0,2,distributor,2,False
100000001703168100,in,1,100000008304139100,45000.0,1,distributor,4,False
100000001703168100,out,1,100000005061890100,90000.0,1,terminal,4,False
100000001714173100,in,1,100000002748532100,638905.0,6,peripheral,22,False
100000001714413100,in,1,100000000331309100,250172.0,1,coordinator,6,False
100000001714883100,in,1,100000008460102100,6900.0,1,distributor,19,False
100000001716579100,in,1,100000002527114100,13916.0,1,distributor,2,True
100000001724740100,in,1,100000008561016100,185000.0,4,transit,3,False
100000001726614100,in,1,100000000437046100,138717.0,1,coordinator,1,False
100000001732159100,in,1,100000008637537100,2283100.0,28,peripheral,41,True
100000001732159100,in,2,100000008314203100,95000.0,2,peripheral,41,True
100000001732159100,out,1,100000003404627100,465000.0,2,consolidator,41,False
100000001732159100,out,2,100000008637537100,381890.0,10,peripheral,41,True
100000001732159100,out,3,100000008232832100,337000.0,2,peripheral,41,False
100000001733216100,in,1,100000003221510100,60000.0,2,peripheral,1,False
100000001733687100,in,1,100000008547948100,300000.0,1,coordinator,3,False
100000001737722100,in,1,100000005612411100,60460.0,1,distributor,4,False
100000001740277100,in,1,100000001677929100,8700.0,1,peripheral,11,False
100000001740277100,out,1,100000001677929100,5000.0,1,peripheral,11,False
100000001745217100,in,1,100000000437046100,50000.0,1,coordinator,1,False
100000001746925100,in,1,100000003684369100,65250.0,1,distributor,4,True
100000001746925100,out,1,100000005031696100,5000.0,1,peripheral,52,False
100000001782980100,in,1,100000001380054100,50000.0,1,peripheral,30,False
100000001782980100,out,1,100000003164661100,596200.0,3,terminal,30,False
100000001784279100,in,1,100000000437046100,35674.0,1,coordinator,1,False
100000001785161100,in,1,100000000673868100,15000.0,1,peripheral,31,False
100000001785161100,in,2,100000008258083100,15000.0,1,peripheral,31,False
100000001788284100,in,1,100000001526235100,8000.0,1,distributor,27,False
100000001788284100,out,1,100000002472632100,192900.0,2,peripheral,27,False
100000001788284100,out,2,100000001526235100,56000.0,2,distributor,27,False
100000001788284100,out,3,100000004674178100,20000.0,1,peripheral,27,False
100000001805543100,in,1,100000003016635100,59000.0,1,distributor,5,True
100000001808684100,in,1,100000003509750100,48400.0,3,transit,9,False
100000001808684100,out,1,100000003509750100,37700.0,2,transit,9,False
100000001816678100,in,1,100000004077081100,60000.0,1,peripheral,4,False
100000001818442100,in,1,100000005578559100,42215.0,1,distributor,8,False
100000001819396100,in,1,100000008461532100,166080.0,1,distributor,28,False
100000001822623100,in,1,100000008137435100,201300.0,1,peripheral,24,False
100000001822650100,in,1,100000008517538100,112000.0,1,distributor,3,False
100000001825934100,in,1,100000005507142100,40000.0,1,peripheral,38,False
100000001825934100,out,1,100000002214207100,97000.0,1,peripheral,38,False
100000001831496100,in,1,100000005933757100,25000.0,1,distributor,15,False
