gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,seed_reach,bridge,rapid_48h,boundary
100000001009583100,terminal,0.62,6,0.471971,"Наблюдаемый конечный узел: вход от 1 клиентов (393,740 KZT), исходящих нет; колено 3<4.",3,False,1,0,393740.0,0.0,1,0,3,0.0,0.0,False
100000001046057100,terminal,0.62,3,0.331464,"Наблюдаемый конечный узел: вход от 1 клиентов (83,420 KZT), исходящих нет; колено 3<4.",3,False,1,0,83420.0,0.0,1,0,1,0.0,0.0,False
100000001046626100,terminal,0.62,6,0.444671,"Наблюдаемый конечный узел: вход от 1 клиентов (150,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,150000.0,0.0,1,0,3,0.0,0.0,False
100000001049200100,peripheral,0.6,18,0.592377,"Недостаточно признаков роли: 2 плательщиков, 4 получателей, колено 1.",1,False,2,4,76624.0,36000.0,2,5,3,0.00015026714158504007,0.0,False
100000001052789100,terminal,0.62,18,0.326397,"Наблюдаемый конечный узел: вход от 1 клиентов (70,975 KZT), исходящих нет; колено 3<4.",3,False,1,0,70975.0,0.0,1,0,1,0.0,0.0,False
100000001052945100,peripheral,0.6,58,0.423677,"Недостаточно признаков роли: 1 плательщиков, 3 получателей, колено 3.",3,False,1,3,56520.0,1595700.0,1,6,1,2.782724844167409e-05,0.0,False
100000001053894100,peripheral,0.55,40,0.280231,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,2000000.0,0.0,7,0,3,0.0,0.0,True
100000001056414100,terminal,0.62,10,0.4314,"Наблюдаемый конечный узел: вход от 1 клиентов (250,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,250000.0,0.0,1,0,2,0.0,0.0,False
100000001063678100,peripheral,0.6,24,0.492329,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,35000.0,90000.0,1,2,2,2.782724844167409e-05,1.0,False
100000001065234100,peripheral,0.55,59,0.216258,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,360000.0,0.0,1,0,1,0.0,0.0,True
100000001065481100,peripheral,0.55,14,0.150007,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,16000.0,0.0,2,0,1,0.0,0.0,True
100000001066017100,peripheral,0.6,1,0.589296,"Недостаточно признаков роли: 2 плательщиков, 4 получателей, колено 3.",3,False,2,4,136123.0,82500.0,3,4,2,3.710299792223212e-05,0.3333333333333333,False
100000001072022100,terminal,0.7,4,0.603404,"Наблюдаемый конечный узел: вход от 3 клиентов (1,684,000 KZT), исходящих нет; колено 1<4.",1,False,3,0,1684000.0,0.0,6,0,5,0.0,0.0,False
100000001073568100,peripheral,0.6,15,0.477116,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,707465.0,219503.0,4,3,1,9.27574948055803e-06,0.25,False
100000001074553100,terminal,0.66,3,0.427807,"Наблюдаемый конечный узел: вход от 2 клиентов (28,971 KZT), исходящих нет; колено 1<4.",1,False,2,0,28971.0,0.0,2,0,2,0.0,0.0,False
100000001083990100,terminal,0.62,13,0.374493,"Наблюдаемый конечный узел: вход от 1 клиентов (49,900 KZT), исходящих нет; колено 2<4.",2,False,1,0,49900.0,0.0,2,0,2,0.0,0.0,False
100000001089055100,peripheral,0.55,17,0.145561,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,13000.0,0.0,1,0,1,0.0,0.0,True
100000001102676100,transit,0.85,4,0.527022,"Признаки транзита: отдал 100% видимого входа; 1→1 связей, быстрый выход 100%.",2,False,1,1,50000.0,50000.0,1,1,2,0.0,1.0,False
100000001103905100,terminal,0.62,2,0.266693,"Наблюдаемый конечный узел: вход от 1 клиентов (18,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,18000.0,0.0,1,0,1,0.0,0.0,False
100000001110358100,terminal,0.66,1,0.433555,"Наблюдаемый конечный узел: вход от 2 клиентов (32,000 KZT), исходящих нет; колено 3<4.",3,False,2,0,32000.0,0.0,2,0,2,0.0,0.0,False
100000001111763100,terminal,0.62,2,0.263593,"Наблюдаемый конечный узел: вход от 1 клиентов (17,144 KZT), исходящих нет; колено 1<4.",1,False,1,0,17144.0,0.0,1,0,1,0.0,0.0,False
100000001114385100,terminal,0.62,4,0.352638,"Наблюдаемый конечный узел: вход от 1 клиентов (29,500 KZT), исходящих нет; колено 2<4.",2,False,1,0,29500.0,0.0,1,0,2,0.0,0.0,False
100000001126374100,consolidator,0.6,1,0.798928,"Признаки консолидации: 4 плательщиков, 2 получателей, входящий поток 182,500 KZT.",1,False,4,2,182500.0,29200.0,7,4,2,1.855149896111606e-05,0.2857142857142857,False
100000001130176100,terminal,0.62,1,0.375212,"Наблюдаемый конечный узел: вход от 1 клиентов (25,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,25000.0,0.0,2,0,3,0.0,0.0,False
100000001130553100,peripheral,0.55,6,0.20626,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,18000.0,0.0,2,0,3,0.0,0.0,True
100000001131403100,peripheral,0.55,58,0.226493,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,1570000.0,0.0,3,0,1,0.0,0.0,True
100000001138283100,peripheral,0.6,7,0.453528,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 3.",3,False,1,2,81805.0,50000.0,1,2,1,9.27574948055803e-06,1.0,False
100000001138376100,terminal,0.62,16,0.352638,"Наблюдаемый конечный узел: вход от 1 клиентов (15,300 KZT), исходящих нет; колено 2<4.",2,False,1,0,15300.0,0.0,1,0,3,0.0,0.0,False
100000001140785100,terminal,0.66,3,0.532469,"Наблюдаемый конечный узел: вход от 2 клиентов (215,000 KZT), исходящих нет; колено 3<4.",3,False,2,0,215000.0,0.0,2,0,3,0.0,0.0,False
100000001141268100,peripheral,0.6,22,0.6374,"Недостаточно признаков роли: 2 плательщиков, 1 получателей, колено 3.",3,False,2,1,480000.0,10000.0,2,1,3,9.27574948055803e-06,1.0,False
100000001145749100,terminal,0.62,4,0.309609,"Наблюдаемый конечный узел: вход от 1 клиентов (10,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,10000.0,0.0,1,0,2,0.0,0.0,False
100000001149815100,terminal,0.62,2,0.251531,"Наблюдаемый конечный узел: вход от 1 клиентов (12,000 KZT), исходящих нет; колено 3<4.",3,False,1,0,12000.0,0.0,1,0,1,0.0,0.0,False
100000001155773100,terminal,0.62,2,0.275125,"Наблюдаемый конечный узел: вход от 1 клиентов (21,500 KZT), исходящих нет; колено 3<4.",3,False,1,0,21500.0,0.0,1,0,1,0.0,0.0,False
100000001160401100,terminal,0.62,1,0.309042,"Наблюдаемый конечный узел: вход от 1 клиентов (47,190 KZT), исходящих нет; колено 3<4.",3,False,1,0,47190.0,0.0,2,0,1,0.0,0.0,False
100000001162560100,distributor,0.79,3,0.560921,"Признаки распределения: 12 получателей против 1 плательщиков, исходящий поток 2,904,398 KZT.",1,False,1,12,331300.0,2904398.0,2,14,1,0.0,0.5,False
100000001164648100,terminal,0.66,19,0.423648,"Наблюдаемый конечный узел: вход от 2 клиентов (13,660 KZT), исходящих нет; колено 1<4.",1,False,2,0,13660.0,0.0,2,0,3,0.0,0.0,False
100000001166289100,peripheral,0.6,2,0.46139,"Недостаточно признаков роли: 2 плательщиков, 1 получателей, колено 2.",2,False,2,1,721039.0,25000.0,10,1,1,0.0,0.1,False
100000001169666100,peripheral,0.6,8,0.434186,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,220000.0,24000.0,2,1,1,9.27574948055803e-06,0.0,False
100000001184915100,terminal,0.62,16,0.455259,"Наблюдаемый конечный узел: вход от 1 клиентов (201,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,201000.0,0.0,2,0,3,0.0,0.0,False
100000001194266100,terminal,0.62,4,0.424026,"Наблюдаемый конечный узел: вход от 1 клиентов (50,000 KZT), исходящих нет; колено 1<4.",1,False,1,0,50000.0,0.0,1,0,4,0.0,0.0,False
100000001202637100,peripheral,0.55,8,0.141354,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,10000.0,0.0,1,0,1,0.0,0.0,True
100000001202787100,peripheral,0.55,1,0.244102,"Граница обхода: колено 4, вход от 2 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,2,0,14850.0,0.0,2,0,3,0.0,0.0,True
100000001220124100,peripheral,0.55,7,0.209448,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,40000.0,0.0,1,0,2,0.0,0.0,True
100000001222245100,peripheral,0.55,6,0.271513,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,420000.0,0.0,5,0,3,0.0,0.0,True
100000001222263100,peripheral,0.6,6,0.576546,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,745570.0,420000.0,1,5,3,9.27574948055803e-06,1.0,False
100000001223977100,peripheral,0.6,52,0.373399,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,5000.0,18000.0,1,1,2,9.27574948055803e-06,0.0,False
100000001227106100,terminal,0.62,6,0.447545,"Наблюдаемый конечный узел: вход от 1 клиентов (164,765 KZT), исходящих нет; колено 3<4.",3,False,1,0,164765.0,0.0,1,0,3,0.0,0.0,False
100000001229743100,peripheral,0.6,1,0.323621,"Недостаточно признаков роли: 1 плательщиков, 1 получателей, колено 3.",3,False,1,1,7000.0,9000.0,1,1,1,9.27574948055803e-06,0.0,False
100000001232297100,peripheral,0.6,14,0.368319,"Недостаточно признаков роли: 1 плательщиков, 2 получателей, колено 2.",2,False,1,2,5000.0,45000.0,1,2,5,0.0,0.0,False
100000001236706100,peripheral,0.6,14,0.626182,"Недостаточно признаков роли: 3 плательщиков, 2 получателей, колено 3.",3,False,3,2,142700.0,36000.0,3,2,5,1.855149896111606e-05,0.0,False
100000001241318100,terminal,0.62,1,0.316529,"Наблюдаемый конечный узел: вход от 1 клиентов (53,000 KZT), исходящих нет; колено 2<4.",2,False,1,0,53000.0,0.0,1,0,1,0.0,0.0,False
100000001246806100,peripheral,0.55,3,0.199039,"Граница обхода: колено 4, вход от 1 клиентов; исходящие за пределом выгрузки неизвестны.",4,False,1,0,130000.0,0.0,1,0,1,0.0,0.0,True
100000001248999100,terminal,0.62,17,0.277621,"Наблюдаемый конечный узел: вход от 1 клиентов (23,425 KZT), исходящих нет; колено 3<4.",3,False,1,0,23425.0,0.0,1,0,1,0.0,0.0,False
